#    x_shift     y_shift   expansion         E_unrelaxed           E_relaxed
         0.5        0.25         0.0       -433.87122092        -475.3999818
         0.5        0.25         0.5       -448.13753791       -475.90300321
         0.5        0.25         1.0       -454.37610646       -474.28530193
         0.5        0.25         1.5       -455.37761082       -470.71152071
         0.5        0.25         2.0       -454.20159605       -469.66760543
         0.5      0.3125        -1.0       -416.07442226       -467.08566787
         0.5      0.3125        -0.5       -443.55873631       -474.13386909
         0.5      0.3125         0.0       -457.09099975       -477.47744966
         0.5      0.3125         0.5       -462.04812224       -477.35198856
         0.5      0.3125         1.0       -462.30225249        -474.8601326
         0.5      0.3125         1.5       -460.32923974       -471.03579085
         0.5      0.3125         2.0       -457.21940067       -467.08550642
         0.5       0.375        -1.0       -414.94374484       -466.34724029
         0.5       0.375        -0.5       -449.32096423       -474.07686663
         0.5       0.375         0.0       -464.82932051       -477.50577827
         0.5       0.375         0.5       -468.97599094       -477.49131546
         0.5       0.375         1.0       -467.91812775       -475.34587526
         0.5       0.375         1.5       -464.92584121       -471.83423791
         0.5       0.375         2.0       -460.68434406       -469.26358763
         0.5      0.4375        -1.0        -385.9207132       -462.37704319
         0.5      0.4375        -0.5       -433.16039176        -471.2355271
         0.5      0.4375         0.0       -456.92477122       -475.59525613
         0.5      0.4375         0.5       -465.15613665       -476.54304585
         0.5      0.4375         1.0        -465.6708268       -475.65846638
         0.5      0.4375         1.5       -463.23686378       -472.99823955
         0.5      0.4375         2.0       -459.61040119       -468.82700986
         0.5         0.5        -1.0       -365.05649712       -461.48443848
         0.5         0.5        -0.5       -411.18369154       -468.15147398
         0.5         0.5         0.0       -438.35400985       -474.13122132
         0.5         0.5         0.5       -451.93447475       -476.32066876
         0.5         0.5         1.0         -456.888666       -474.88908786
         0.5         0.5         1.5       -457.08388748       -472.22142523
         0.5         0.5         2.0       -455.45502103       -469.18823313
         0.5      0.5625        -1.0       -358.98623192       -463.78902979
         0.5      0.5625        -0.5       -401.35695494       -470.76691174
         0.5      0.5625         0.0       -428.93708524       -474.32712193
         0.5      0.5625         0.5       -445.45772778       -475.09774867
         0.5      0.5625         1.0       -453.03595317       -474.05632585
         0.5      0.5625         1.5       -454.67415603       -471.18644072
         0.5      0.5625         2.0       -453.85524905       -467.70646829
         0.5       0.625        -1.0       -405.61624284       -466.75916366
         0.5       0.625        -0.5       -433.99519771       -473.94663109
         0.5       0.625         0.0       -449.97589381       -477.06728993
         0.5       0.625         0.5       -457.51104436       -476.96140261
         0.5       0.625         1.0       -459.48459473       -474.69758246
         0.5       0.625         1.5       -458.40489076       -471.14019859
         0.5       0.625         2.0       -455.95697379       -468.94986984
         0.5      0.6875        -1.0       -420.40994935       -466.74687869
         0.5      0.6875        -0.5       -451.05962468       -474.40835578
         0.5      0.6875         0.0       -464.48442941       -477.66994639
         0.5      0.6875         0.5       -467.88675105        -477.5573393
         0.5      0.6875         1.0       -466.73451745        -475.0534447
         0.5      0.6875         1.5       -463.85336503       -471.09589441
         0.5      0.6875         2.0        -459.8096904       -468.01832557
         0.5        0.75        -1.0       -395.72567083       -463.83742172
         0.5        0.75        -0.5       -439.49330866       -472.46960216
         0.5        0.75         0.0       -460.83888669       -476.03686652
         0.5        0.75         0.5       -467.65087515        -477.0472946
         0.5        0.75         1.0       -467.43415479       -475.10598662
         0.5        0.75         1.5       -464.62917852       -472.88004222
         0.5        0.75         2.0       -460.59273392       -469.37945284
         0.5      0.8125        -1.0       -371.28505252       -460.35595966
         0.5      0.8125        -0.5        -419.0106021        -468.7440251
         0.5      0.8125         0.0       -445.32915118        -474.5535758
         0.5      0.8125         0.5       -456.82767724       -476.36248609
         0.5      0.8125         1.0       -459.96651367       -475.57446427
         0.5      0.8125         1.5       -459.10337552       -472.90471263
         0.5      0.8125         2.0       -456.77583628       -469.62341548
         0.5       0.875        -1.0       -354.56964355       -462.52550106
         0.5       0.875        -0.5       -399.55010694       -469.82825398
         0.5       0.875         0.0        -428.4058403       -473.22470057
         0.5       0.875         0.5       -445.31672352       -474.56254977
         0.5       0.875         1.0       -453.02704927       -474.10941405
         0.5       0.875         1.5       -454.71517527        -471.4579993
         0.5       0.875         2.0        -453.9352152       -469.40929501
         0.5      0.9375        -1.0       -390.56973839       -466.15752067
         0.5      0.9375        -0.5       -421.92161425       -473.21593837
         0.5      0.9375         0.0       -441.63151899       -476.36331664
         0.5      0.9375         0.5       -452.54316432       -476.42601685
         0.5      0.9375         1.0       -456.68938287       -474.42955782
         0.5      0.9375         1.5       -456.68441487       -470.76442965
         0.5      0.9375         2.0       -454.92183115        -469.3901502
         0.5         1.0        -1.0       -421.03237127       -467.04292972
         0.5         1.0        -0.5        -449.3287498       -474.34545542
         0.5         1.0         0.0       -461.99785976       -477.54745309
         0.5         1.0         0.5       -465.57850973       -477.33671208
         0.5         1.0         1.0       -464.79888513       -474.94137601
         0.5         1.0         1.5       -462.23027995       -471.12626737
         0.5         1.0         2.0       -458.57098223       -468.00436359
      0.5625         0.0        -1.0       -418.02962964       -467.36141913
      0.5625         0.0        -0.5       -447.57376635       -474.29099993
      0.5625         0.0         0.0       -460.89206085       -477.60738188
      0.5625         0.0         0.5       -464.89283557       -477.84693874
      0.5625         0.0         1.0       -464.45393773       -475.28036944
      0.5625         0.0         1.5       -462.16304694       -471.09854601
      0.5625         0.0         2.0       -458.67510577       -467.50188259
      0.5625      0.0625        -1.0       -407.84385733       -465.27021555
      0.5625      0.0625        -0.5       -446.04145334       -473.19541453
      0.5625      0.0625         0.0       -463.85905116       -476.76099612
      0.5625      0.0625         0.5       -469.00105861       -476.91050468
      0.5625      0.0625         1.0       -468.23373924       -475.34599054
      0.5625      0.0625         1.5       -465.31397471       -471.89798807
      0.5625      0.0625         2.0       -461.09433684       -468.20728923
      0.5625       0.125        -1.0       -375.20941903       -461.17860821
      0.5625       0.125        -0.5       -425.75141656       -469.95297511
      0.5625       0.125         0.0       -451.71332234       -475.16549791
      0.5625       0.125         0.5        -461.6103123       -476.56001152
      0.5625       0.125         1.0       -463.19880826       -475.63208848
      0.5625       0.125         1.5       -461.31662593       -472.30768374
      0.5625       0.125         2.0       -458.22379253       -469.61964939
      0.5625      0.1875        -1.0       -364.48163791       -461.36117433
      0.5625      0.1875        -0.5       -408.75487629       -468.77339159
      0.5625      0.1875         0.0       -435.47539971       -473.75441721
      0.5625      0.1875         0.5       -449.91673427       -475.92203085
      0.5625      0.1875         1.0       -455.67149149       -475.14594363
      0.5625      0.1875         1.5       -456.13131686       -471.60232409
      0.5625      0.1875         2.0       -454.61845109       -468.86987189
      0.5625        0.25        -1.0       -380.17607874       -465.25382668
      0.5625        0.25        -0.5       -413.66019873       -472.14261524
      0.5625        0.25         0.0       -435.94773608       -475.40327646
      0.5625        0.25         0.5       -449.25753959       -476.02484317
      0.5625        0.25         1.0       -454.95317277        -474.5366368
      0.5625        0.25         1.5       -455.63702173        -471.1983993
      0.5625        0.25         2.0       -454.26842978       -466.58097313
      0.5625      0.3125        -1.0       -412.13591287       -467.24676016
      0.5625      0.3125        -0.5       -441.06408264       -474.51654042
      0.5625      0.3125         0.0       -455.56415711       -477.72969112
      0.5625      0.3125         0.5       -461.14626279       -477.50025818
      0.5625      0.3125         1.0       -461.82232276       -475.12919363
      0.5625      0.3125         1.5       -460.16293755       -471.38125291
      0.5625      0.3125         2.0        -457.2479057       -467.78664831
      0.5625       0.375        -1.0       -415.42030416       -465.87653684
      0.5625       0.375        -0.5       -449.73160779       -473.77185078
      0.5625       0.375         0.0       -464.94279543       -477.21619482
      0.5625       0.375         0.5       -468.96748398       -477.21982935
      0.5625       0.375         1.0       -467.93672606       -475.48316083
      0.5625       0.375         1.5       -465.03557504       -472.60942115
      0.5625       0.375         2.0       -460.84548359       -468.53967713
      0.5625      0.4375        -1.0       -385.92076566        -462.3703951
      0.5625      0.4375        -0.5        -433.1604282       -471.21524015
      0.5625      0.4375         0.0        -456.9247711       -475.58291956
      0.5625      0.4375         0.5       -465.15607625       -476.80022166
      0.5625      0.4375         1.0       -465.67080466       -475.24913358
      0.5625      0.4375         1.5       -463.23698074        -472.3876975
      0.5625      0.4375         2.0       -459.61064621       -468.50841382
      0.5625         0.5        -1.0       -364.11337093       -459.33231699
      0.5625         0.5        -0.5       -412.86162167       -468.24774396
      0.5625         0.5         0.0       -440.17338203       -473.54702219
      0.5625         0.5         0.5         -453.337426       -475.66798384
      0.5625         0.5         1.0       -457.77742081       -474.85324966
      0.5625         0.5         1.5       -457.48019018       -472.02335467
      0.5625         0.5         2.0       -455.52667949       -469.27175614
      0.5625      0.5625        -1.0       -372.63987199       -464.01683474
      0.5625      0.5625        -0.5       -408.64103973       -471.13570747
      0.5625      0.5625         0.0       -432.85367686       -474.58287009
      0.5625      0.5625         0.5       -447.59961944       -475.38273506
      0.5625      0.5625         1.0       -454.15476707       -474.76120871
      0.5625      0.5625         1.5       -455.18598798       -471.46590118
      0.5625      0.5625         2.0       -453.99685257       -467.62907746
      0.5625       0.625        -1.0       -402.23810425       -466.91209388
      0.5625       0.625        -0.5       -431.85258801       -474.04219965
      0.5625       0.625         0.0       -448.70145012       -477.24067117
      0.5625       0.625         0.5       -456.78732924       -477.14863406
      0.5625       0.625         1.0        -459.1009348       -474.81842309
      0.5625       0.625         1.5       -458.24818634       -470.41343301
      0.5625       0.625         2.0        -455.9404336       -467.78324683
      0.5625      0.6875        -1.0       -419.07093987       -466.99258022
      0.5625      0.6875        -0.5       -450.44782993       -473.93954318
      0.5625      0.6875         0.0       -464.03268378       -477.38735802
      0.5625      0.6875         0.5       -467.57360806       -477.85898884
      0.5625      0.6875         1.0        -466.6040981       -475.03538397
      0.5625      0.6875         1.5       -463.90293103       -471.61496681
      0.5625      0.6875         2.0       -459.96778651       -468.12265943
      0.5625        0.75        -1.0        -397.4802214       -463.84319078
      0.5625        0.75        -0.5       -440.21393714       -472.33864925
      0.5625        0.75         0.0       -461.08389589       -476.21719281
      0.5625        0.75         0.5       -467.69642508       -476.81700197
      0.5625        0.75         1.0       -467.44074125       -475.81198624
      0.5625        0.75         1.5       -464.66991624       -472.93406835
      0.5625        0.75         2.0       -460.64776901       -469.63513557
      0.5625      0.8125        -1.0       -367.53364804        -459.8034449
      0.5625      0.8125        -0.5       -418.75134722       -469.24495927
      0.5625      0.8125         0.0       -445.89834319       -474.67234045
      0.5625      0.8125         0.5       -457.47121726       -476.49245443
      0.5625      0.8125         1.0       -460.42072035       -475.29730582
      0.5625      0.8125         1.5       -459.28468144       -472.50068036
      0.5625      0.8125         2.0        -456.7791941       -469.39009985
      0.5625       0.875        -1.0       -367.52673241       -462.49980019
      0.5625       0.875        -0.5       -407.13883469       -470.09505858
      0.5625       0.875         0.0        -432.7840333       -473.83536538
      0.5625       0.875         0.5       -447.85867646       -475.28600348
      0.5625       0.875         1.0       -454.40614335       -475.14577233
      0.5625       0.875         1.5       -455.35281583       -471.47025258
      0.5625       0.875         2.0       -454.10942333       -467.55412476
      0.5625      0.9375        -1.0       -390.56973422       -466.20221499
      0.5625      0.9375        -0.5        -421.9216043       -473.24931839
      0.5625      0.9375         0.0       -441.63151718       -476.47951319
      0.5625      0.9375         0.5       -452.54312463       -476.42601685
      0.5625      0.9375         1.0        -456.6892632       -474.50242155
      0.5625      0.9375         1.5       -456.68425448        -470.9720439
      0.5625      0.9375         2.0       -454.92167165       -465.70715629
      0.5625         1.0        -1.0       -418.02962964       -467.34784518
      0.5625         1.0        -0.5       -447.57376635         -474.398589
      0.5625         1.0         0.0       -460.89206085       -477.60738188
      0.5625         1.0         0.5       -464.89283557       -477.83907963
      0.5625         1.0         1.0       -464.45393773        -475.2613661
      0.5625         1.0         1.5       -462.16304694        -471.2442403
      0.5625         1.0         2.0       -458.67510577       -467.47400528
       0.625         0.0        -1.0       -419.27253616       -467.34024053
       0.625         0.0        -0.5       -448.30263382       -474.73323855
       0.625         0.0         0.0       -461.34968734       -477.58276251
       0.625         0.0         0.5       -465.17926733       -477.67327428
       0.625         0.0         1.0       -464.59723843       -475.23893971
       0.625         0.0         1.5       -462.19175711       -471.15851319
       0.625         0.0         2.0       -458.63200438       -468.64881177
       0.625      0.0625        -1.0       -405.32352198       -465.32552145
       0.625      0.0625        -0.5       -444.73989201       -473.12126068
       0.625      0.0625         0.0       -463.35338602       -477.05311948
       0.625      0.0625         0.5       -468.86077886       -477.21214456
       0.625      0.0625         1.0       -468.16793225       -475.29714085
       0.625      0.0625         1.5       -465.17887198       -471.82803069
       0.625      0.0625         2.0       -460.92884693       -468.80311406
       0.625       0.125        -1.0         -372.464535       -461.45099847
       0.625       0.125        -0.5       -425.13185798       -469.97250397
       0.625       0.125         0.0       -451.70825506       -475.00019416
       0.625       0.125         0.5       -461.77117349        -476.4752736
       0.625       0.125         1.0       -463.33447415       -475.11693323
       0.625       0.125         1.5       -461.35341323       -471.97008126
       0.625       0.125         2.0        -458.2018309       -469.48017982
       0.625      0.1875        -1.0        -360.6054008       -460.99658924
       0.625      0.1875        -0.5       -405.36498361       -468.68054738
       0.625      0.1875         0.0       -433.09084386       -473.27046909
       0.625      0.1875         0.5       -448.37086851       -475.46120969
       0.625      0.1875         1.0       -454.77690415       -474.62063888
       0.625      0.1875         1.5       -455.71825456       -471.10944213
       0.625      0.1875         2.0       -454.51622443        -469.7808541
       0.625        0.25        -1.0        -361.0060274        -465.1539587
       0.625        0.25        -0.5       -403.92812285       -472.11665337
       0.625        0.25         0.0       -430.87160505       -475.47428631
       0.625        0.25         0.5       -446.55090983       -475.57546376
       0.625        0.25         1.0       -453.55462293       -474.18121873
       0.625        0.25         1.5       -455.00858183        -470.8031155
       0.625        0.25         2.0       -454.10744328       -469.01453583
       0.625      0.3125        -1.0       -412.13599014       -467.28811023
       0.625      0.3125        -0.5       -441.06412556       -474.56988641
       0.625      0.3125         0.0       -455.56415811       -477.36562759
       0.625      0.3125         0.5       -461.14623375       -477.54578198
       0.625      0.3125         1.0       -461.82234497       -475.11880409
       0.625      0.3125         1.5       -460.16307294       -470.85311322
       0.625      0.3125         2.0       -457.24810232       -468.34188532
       0.625       0.375        -1.0       -414.94383041       -466.38024919
       0.625       0.375        -0.5       -449.32100699       -474.05309027
       0.625       0.375         0.0       -464.82932073       -477.46285402
       0.625       0.375         0.5       -468.97592126       -477.55881179
       0.625       0.375         1.0       -467.91807929       -475.15771638
       0.625       0.375         1.5       -464.92594266       -471.65909779
       0.625       0.375         2.0       -460.68456176       -468.58772314
       0.625      0.4375        -1.0        -381.3291615       -462.50908399
       0.625      0.4375        -0.5       -431.71132873       -471.38160509
       0.625      0.4375         0.0       -456.58789724         -475.756227
       0.625      0.4375         0.5       -465.20728376       -476.42330515
       0.625      0.4375         1.0       -465.76208917       -474.81796019
       0.625      0.4375         1.5       -463.21786103       -472.17504384
       0.625      0.4375         2.0       -459.53585211       -468.66791217
       0.625         0.5        -1.0       -364.59878514       -460.03789228
       0.625         0.5        -0.5       -412.18431432         -468.029466
       0.625         0.5         0.0       -439.42164604       -474.03903444
       0.625         0.5         0.5       -452.75739336       -475.75173702
       0.625         0.5         1.0       -457.40935389       -474.56910872
       0.625         0.5         1.5       -457.31611472       -471.78638225
       0.625         0.5         2.0       -455.49641067       -469.67088879
       0.625      0.5625        -1.0       -351.48914609       -463.74088727
       0.625      0.5625        -0.5       -398.01150836       -470.73072382
       0.625      0.5625         0.0       -427.27155887       -474.22811779
       0.625      0.5625         0.5       -444.56948438       -475.01362131
       0.625      0.5625         1.0       -452.57010102       -474.17368774
       0.625      0.5625         1.5       -454.46162554       -470.86208431
       0.625      0.5625         2.0       -453.79683309       -469.13934266
       0.625       0.625        -1.0       -398.71619835        -466.9191958
       0.625       0.625        -0.5       -429.67273515       -474.03712714
       0.625       0.625         0.0       -447.42612715       -477.28479913
       0.625       0.625         0.5       -456.05759841       -477.25680676
       0.625       0.625         1.0       -458.71464873       -474.84976262
       0.625       0.625         1.5       -458.09011525       -470.54919067
       0.625       0.625         2.0       -455.92503214       -469.61596764
       0.625      0.6875        -1.0       -420.02121876       -467.04338047
       0.625      0.6875        -0.5       -450.88301773       -474.54840516
       0.625      0.6875         0.0       -464.35068251       -477.47552967
       0.625      0.6875         0.5       -467.79552564       -477.66825636
       0.625      0.6875         1.0       -466.69600316       -475.16568735
       0.625      0.6875         1.5       -463.86860415       -471.81765287
       0.625      0.6875         2.0       -459.85581185       -468.14659631
       0.625        0.75        -1.0       -393.20330137       -463.91554655
       0.625        0.75        -0.5       -438.47649705       -472.29159344
       0.625        0.75         0.0       -460.49620997       -476.32511378
       0.625        0.75         0.5       -467.58620035        -476.9312993
       0.625        0.75         1.0       -467.42781896       -475.18352308
       0.625        0.75         1.5       -464.57366274       -472.28488473
       0.625        0.75         2.0       -460.51702575       -468.23546175
       0.625      0.8125        -1.0       -367.53367009       -460.47513498
       0.625      0.8125        -0.5       -418.75134527       -469.17625572
       0.625      0.8125         0.0       -445.89834712       -474.58570192
       0.625      0.8125         0.5       -457.47124146        -476.2941249
       0.625      0.8125         1.0       -460.42069298       -474.92245558
       0.625      0.8125         1.5       -459.28455269       -472.41406443
       0.625      0.8125         2.0       -456.77897984       -469.76639743
       0.625       0.875        -1.0       -354.56969414       -462.27169198
       0.625       0.875        -0.5       -399.55012594       -469.48157531
       0.625       0.875         0.0       -428.40584197       -473.35635647
       0.625       0.875         0.5       -445.31668706       -474.91437494
       0.625       0.875         1.0       -453.02695212        -474.2928229
       0.625       0.875         1.5       -454.71503543       -471.11140162
       0.625       0.875         2.0        -453.9350745       -469.48495768
       0.625      0.9375        -1.0       -380.16476201       -466.20627633
       0.625      0.9375        -0.5        -416.0285909       -473.22355049
       0.625      0.9375         0.0       -438.39230068       -476.52310783
       0.625      0.9375         0.5       -450.77305343        -476.6089255
       0.625      0.9375         1.0       -455.76737821       -474.33754681
       0.625      0.9375         1.5       -456.28145922       -470.71124591
       0.625      0.9375         2.0       -454.83908618       -467.70990225
       0.625         1.0        -1.0       -419.27253616       -467.34024053
       0.625         1.0        -0.5       -448.30263382       -474.74294226
       0.625         1.0         0.0       -461.34968734       -477.94220437
       0.625         1.0         0.5       -465.17926733       -477.78008463
       0.625         1.0         1.0       -464.59723843       -475.13774883
       0.625         1.0         1.5       -462.19175711       -471.09835991
       0.625         1.0         2.0       -458.63200438       -468.75965383
      0.6875         0.0        -1.0        -420.5161081       -467.23885587
      0.6875         0.0        -0.5       -449.02880623       -474.61668178
      0.6875         0.0         0.0       -461.80776518       -477.75539659
      0.6875         0.0         0.5       -465.46230698       -477.53755504
      0.6875         0.0         1.0       -464.73982954       -475.00062181
      0.6875         0.0         1.5       -462.21914465       -471.40191949
      0.6875         0.0         2.0       -458.58870117       -468.23983438
      0.6875      0.0625        -1.0       -407.10863777       -465.55904419
      0.6875      0.0625        -0.5       -445.65876834       -473.63763229
      0.6875      0.0625         0.0       -463.70923284       -476.73802536
      0.6875      0.0625         0.5       -468.95949297       -476.85957482
      0.6875      0.0625         1.0       -468.21330808        -475.2864814
      0.6875      0.0625         1.5       -465.27407973       -472.72031024
      0.6875      0.0625         2.0       -461.04511158       -468.80405043
      0.6875       0.125        -1.0       -378.91793913       -461.15957862
      0.6875       0.125        -0.5       -426.61894536       -469.82924609
      0.6875       0.125         0.0       -451.71896728       -474.86501562
      0.6875       0.125         0.5       -461.37968235       -477.02427272
      0.6875       0.125         1.0       -463.00794126       -475.64119198
      0.6875       0.125         1.5       -461.26388684       -472.42083711
      0.6875       0.125         2.0       -458.25650153       -468.98588579
      0.6875      0.1875        -1.0       -360.60535502       -460.50420096
      0.6875      0.1875        -0.5       -405.36497113        -468.1733901
      0.6875      0.1875         0.0       -433.09084304       -473.17568666
      0.6875      0.1875         0.5       -448.37089358       -475.58342756
      0.6875      0.1875         1.0       -454.77699654       -474.53514635
      0.6875      0.1875         1.5         -455.718417       -471.80150033
      0.6875      0.1875         2.0       -454.51641727       -467.98499918
      0.6875        0.25        -1.0       -380.17607011       -465.25986959
      0.6875        0.25        -0.5       -413.66019984       -472.14768317
      0.6875        0.25         0.0         -435.947738       -475.40327646
      0.6875        0.25         0.5       -449.25758504       -476.02484317
      0.6875        0.25         1.0       -454.95328608       -474.24161146
      0.6875        0.25         1.5       -455.63715851       -471.00592539
      0.6875        0.25         2.0       -454.26855363       -468.26307422
      0.6875      0.3125        -1.0       -416.07440466       -467.05708477
      0.6875      0.3125        -0.5       -443.55872588       -474.32273513
      0.6875      0.3125         0.0       -457.09100071       -477.49390774
      0.6875      0.3125         0.5       -462.04813435       -477.36921415
      0.6875      0.3125         1.0       -462.30224212        -474.8370164
      0.6875      0.3125         1.5       -460.32918199       -471.22565116
      0.6875      0.3125         2.0       -457.21931977       -467.92849203
      0.6875       0.375        -1.0       -415.14392356       -466.37260779
      0.6875       0.375        -0.5       -449.49177359       -473.97213687
      0.6875       0.375         0.0       -464.87487707       -477.40898011
      0.6875       0.375         0.5         -468.971835       -477.49623955
      0.6875       0.375         1.0       -467.92480021       -475.11317212
      0.6875       0.375         1.5       -464.97148022       -472.02987579
      0.6875       0.375         2.0       -460.75038046       -468.26452906
      0.6875      0.4375        -1.0       -387.75617771       -462.39888439
      0.6875      0.4375        -0.5       -433.75966418       -471.28194074
      0.6875      0.4375         0.0       -457.06575158       -475.43961487
      0.6875      0.4375         0.5       -465.13394742       -476.75840131
      0.6875      0.4375         1.0       -465.63453533       -475.86132126
      0.6875      0.4375         1.5       -463.24516495       -472.68709032
      0.6875      0.4375         2.0       -459.64279399       -468.88798649
      0.6875         0.5        -1.0       -364.95086665       -460.55925041
      0.6875         0.5        -0.5       -411.48245014       -468.17137339
      0.6875         0.5         0.0       -438.66761198        -474.0034863
      0.6875         0.5         0.5       -452.17584639       -475.71861029
      0.6875         0.5         1.0       -457.04119833        -475.0713218
      0.6875         0.5         1.5       -457.15201946       -471.84376223
      0.6875         0.5         2.0        -455.4670572       -469.39110617
      0.6875      0.5625        -1.0       -367.54384407       -464.02101327
      0.6875      0.5625        -0.5        -405.7460787       -471.03511996
      0.6875      0.5625         0.0        -431.2502746       -474.52599412
      0.6875      0.5625         0.5       -446.71162247       -475.27028188
      0.6875      0.5625         1.0        -453.6924805       -474.92923627
      0.6875      0.5625         1.5        -454.9744671       -471.09833073
      0.6875      0.5625         2.0       -453.93815733       -467.45927651
      0.6875       0.625        -1.0       -406.97611312       -466.84777474
      0.6875       0.625        -0.5       -434.87072064       -473.61775243
      0.6875       0.625         0.0       -450.50407697       -476.86580545
      0.6875       0.625         0.5       -457.80849724       -476.82166174
      0.6875       0.625         1.0        -459.6426624       -474.66657042
      0.6875       0.625         1.5       -458.46928337       -470.82415594
      0.6875       0.625         2.0       -455.96400731       -467.05446155
      0.6875      0.6875        -1.0       -420.02112076       -467.02299176
      0.6875      0.6875        -0.5        -450.8829745       -474.53088422
      0.6875      0.6875         0.0       -464.35068728       -477.80926001
      0.6875      0.6875         0.5       -467.79560918       -477.66825636
      0.6875      0.6875         1.0        -466.6960551       -475.14609566
      0.6875      0.6875         1.5       -463.86846772       -471.40816349
      0.6875      0.6875         2.0        -459.8555445       -468.61253324
      0.6875        0.75        -1.0       -397.48018468       -463.87086192
      0.6875        0.75        -0.5       -440.21392232       -472.21317085
      0.6875        0.75         0.0       -461.08390387       -476.16804813
      0.6875        0.75         0.5       -467.69648448       -476.94758214
      0.6875        0.75         1.0       -467.44077586       -475.20890381
      0.6875        0.75         1.5       -464.66982752       -472.47943983
      0.6875        0.75         2.0       -460.64756712       -468.03807422
      0.6875      0.8125        -1.0       -371.28507257       -460.16847203
      0.6875      0.8125        -0.5       -419.01061974       -468.75814177
      0.6875      0.8125         0.0       -445.32915527       -474.65489931
      0.6875      0.8125         0.5       -456.82766879       -476.33180936
      0.6875      0.8125         1.0       -459.96652511       -475.27513326
      0.6875      0.8125         1.5       -459.10342789       -472.12330259
      0.6875      0.8125         2.0       -456.77592443       -469.43775289
      0.6875       0.875        -1.0       -360.59027916       -462.34040432
      0.6875       0.875        -0.5       -402.84665027       -469.93244923
      0.6875       0.875         0.0       -430.24041142        -473.6511585
      0.6875       0.875         0.5        -446.3685208       -475.54435968
      0.6875       0.875         1.0       -453.59948652        -474.6166481
      0.6875       0.875         1.5       -454.97972721       -471.18822251
      0.6875       0.875         2.0       -454.00705536       -467.19782626
      0.6875      0.9375        -1.0       -394.37221179       -466.24075746
      0.6875      0.9375        -0.5        -424.2325768       -473.03675862
      0.6875      0.9375         0.0       -442.95674423       -476.32230411
      0.6875      0.9375         0.5       -453.27355342       -476.49684917
      0.6875      0.9375         1.0       -457.06818679       -474.53114631
      0.6875      0.9375         1.5       -456.84980696       -470.88206345
      0.6875      0.9375         2.0        -454.9569379         -467.082632
      0.6875         1.0        -1.0        -420.5161081       -467.23885587
      0.6875         1.0        -0.5       -449.02880623        -474.5348798
      0.6875         1.0         0.0       -461.80776518       -477.80347908
      0.6875         1.0         0.5       -465.46230698       -477.62821512
      0.6875         1.0         1.0       -464.73982954       -474.97470207
      0.6875         1.0         1.5       -462.21914465       -471.12783001
      0.6875         1.0         2.0       -458.58870117       -468.93012861
        0.75         0.0        -1.0       -417.51461584        -467.3042763
        0.75         0.0        -0.5       -447.27073973       -474.37417252
        0.75         0.0         0.0       -460.70260261       -477.95792824
        0.75         0.0         0.5       -464.77329227       -477.84366765
        0.75         0.0         1.0       -464.39433123       -475.25189038
        0.75         0.0         1.5       -462.15106473       -471.15418532
        0.75         0.0         2.0       -458.69319283       -468.82346946
        0.75      0.0625        -1.0       -407.10870874       -464.96082531
        0.75      0.0625        -0.5       -445.65880493       -473.14136127
        0.75      0.0625         0.0       -463.70922747       -476.94874183
        0.75      0.0625         0.5       -468.95940579       -476.81334599
        0.75      0.0625         1.0       -468.21324637       -475.72971797
        0.75      0.0625         1.5       -465.27420009       -472.30918408
        0.75      0.0625         2.0       -461.04539177        -468.5592573
        0.75       0.125        -1.0       -372.46451814       -461.17817508
        0.75       0.125        -0.5       -425.13186264       -470.30659639
        0.75       0.125         0.0       -451.70824933       -474.90887492
        0.75       0.125         0.5       -461.77113901       -476.33934108
        0.75       0.125         1.0       -463.33447549       -475.02546989
        0.75       0.125         1.5       -461.35350609       -472.18762205
        0.75       0.125         2.0       -458.20200615       -469.96458489
        0.75      0.1875        -1.0       -364.48163263       -461.22801427
        0.75      0.1875        -0.5       -408.75487744       -468.53966202
        0.75      0.1875         0.0       -435.47539896       -473.74766421
        0.75      0.1875         0.5       -449.91672377       -475.39660619
        0.75      0.1875         1.0       -455.67145268       -475.15050811
        0.75      0.1875         1.5       -456.13124892       -471.81930089
        0.75      0.1875         2.0       -454.61837053       -468.59765557
        0.75        0.25        -1.0        -373.2180317       -465.14130722
        0.75        0.25        -0.5       -409.82150522       -472.17025784
        0.75        0.25         0.0       -433.87122076       -475.49469953
        0.75        0.25         0.5       -448.13747355       -475.90300321
        0.75        0.25         1.0       -454.37594729       -474.46798272
        0.75        0.25         1.5       -455.37741682       -470.99656316
        0.75        0.25         2.0       -454.20141958       -468.91050216
        0.75      0.3125        -1.0       -410.48401131       -467.23832679
        0.75      0.3125        -0.5       -440.02673651       -474.13291616
        0.75      0.3125         0.0        -454.9330435       -477.36626096
        0.75      0.3125         0.5       -460.76670419       -477.63714158
        0.75      0.3125         1.0       -461.62171536       -475.14228022
        0.75      0.3125         1.5       -460.09326415       -470.86923697
        0.75      0.3125         2.0       -457.26027083        -468.5247512
        0.75       0.375        -1.0        -415.3398695       -466.14547503
        0.75       0.375        -0.5       -449.66173366       -473.74642367
        0.75       0.375         0.0       -464.92240972        -477.1254076
        0.75       0.375         0.5       -468.96848477       -477.17647102
        0.75       0.375         1.0       -467.93293879       -475.31813795
        0.75       0.375         1.5       -465.01686836       -472.54162013
        0.75       0.375         2.0       -460.81764789       -468.87726561
